AccessibilityLocation,Street,City,PostalCode,Country,AuthenticationModes,ChargingFacilities,ChargingStationNames,DynamicInfoAvailable,HotlinePhoneNumber,HubOperatorID,IsHubjectCompatible,IsOpen24Hours,PaymentOptions,Plugs,RenewableEnergy,Accessibility,ChargingStationId,GeoCoordinates,lastUpdate,EvseID
OnStreet,Sägereistrasse 27,Opfikon,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Pilotprojekt Comsys Bärtsch, Sägereistrasse 27",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E243717,47.43163577 8.55877756,2024-10-04T02:15:03.975Z,CH*SWI*E232729
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244788
OnStreet,Kantonsstrasse 424,Brig-Gamsen,0,CHE,"NFC RFID Classic, REMOTE",50 DC,Energie 360° Transgourmet Brig DC,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,CCS Combo 2 Plug (Cable Attached),False,Free publicly accessible,CH*SWI*E244461,46.305505 7.9493634,2024-10-04T02:15:03.975Z,CH*SWI*E244462
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244795
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244803
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244789
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244804
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244799
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244787
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244800
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244805
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244885
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244808
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244806
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244887
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244807
OnStreet,Quellweg 7,Gross,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Seesicht, Quellweg 7 8841 Gross",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244793,47.118902 8.771452,2024-10-04T02:15:03.975Z,CH*SWI*E233870
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244816
OnStreet,Quellweg 7,Gross,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Seesicht, Quellweg 7 8841 Gross",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244793,47.118902 8.771452,2024-10-04T02:15:03.975Z,CH*SWI*E233869
OnStreet,Sihlquai 41,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,PZAG Hauptbahnhof PP201-PP217,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244785,47.38152183 8.53764554,2024-10-04T02:15:03.975Z,CH*SWI*E244886
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245164
OnStreet,Alte Dübendorferstrasse 17,Dietlikon,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Besucherparkplätze 2. UG,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244977,47.414344 8.6211901,2024-10-04T02:15:03.975Z,CH*SWI*E244977
OnStreet,Alte Dübendorferstrasse 17,Dietlikon,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Besucherparkplätze 2. UG,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244977,47.414344 8.6211901,2024-10-04T02:15:03.975Z,CH*SWI*E244974
OnStreet,Alte Dübendorferstrasse 17,Dietlikon,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Besucherparkplätze 2. UG,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E244977,47.414344 8.6211901,2024-10-04T02:15:03.975Z,CH*SWI*E244975
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245166
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245165
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245183
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245191
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245180
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245175
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245176
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245182
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245234
OnStreet,Affeltrangerstrasse 10,Hinwil,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"TCS Training & Freizeit AG, Zentrum Betzholz, Hinwil",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245382,47.288267 8.816901,2024-10-04T02:15:03.976Z,CH*SWI*E245313
OnStreet,Affeltrangerstrasse 10,Hinwil,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,"TCS Training & Freizeit AG, Zentrum Betzholz, Hinwil",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245382,47.288267 8.816901,2024-10-04T02:15:03.976Z,CH*SWI*E245315
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245187
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245242
OnStreet,A6 Ost,Münsingen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,BP Service Münsingen Ost,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245586,46.87822 7.54231,2024-10-04T02:15:03.976Z,CH*SWI*E258005
OnStreet,Lorzenparkstrasse 15-19,Cham,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Lorzenparkstrasse 15-19 6330 Cham PP U2-60,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245165,47.19186058 8.45531019,2024-10-04T02:15:03.976Z,CH*SWI*E245221
OnStreet,Affeltrangerstrasse 10,Hinwil,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"TCS Training & Freizeit AG, Zentrum Betzholz, Hinwil",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245382,47.288267 8.816901,2024-10-04T02:15:03.976Z,CH*SWI*E245314
OnStreet,Affeltrangerstrasse 10,Hinwil,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"TCS Training & Freizeit AG, Zentrum Betzholz, Hinwil",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245382,47.288267 8.816901,2024-10-04T02:15:03.976Z,CH*SWI*E245382
OnStreet,Affeltrangerstrasse 10,Hinwil,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"TCS Training & Freizeit AG, Zentrum Betzholz, Hinwil",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245382,47.288267 8.816901,2024-10-04T02:15:03.976Z,CH*SWI*E245383
OnStreet,Bocklerstrasse 10,Zürich,8051,CHE,"NFC RFID Classic, REMOTE",43 AC_3_PHASE,ewz Bocklerstrasse 10,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E24645,47.403573 8.57032,2024-10-04T02:15:03.976Z,CH*SWI*E24645
OnStreet,Emil Angst-Strasse 35,Basel,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,Emil Angst-Strasse 35,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E246470,47.532189 7.6033975,2024-10-04T02:15:03.976Z,CH*SWI*E246469
OnStreet,Tramstrasse 35,Zürich,0,CHE,"NFC RFID Classic, REMOTE",43 AC_3_PHASE,ewz Tramstrasse 35,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E24647,47.408934 8.549044,2024-10-04T02:15:03.976Z,CH*SWI*E24647
OnStreet,Tramstrasse 35,Zürich,0,CHE,"NFC RFID Classic, REMOTE","40 DC, 40 DC",ewz Tramstrasse 35,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,"CCS Combo 2 Plug (Cable Attached), CHAdeMO",False,Free publicly accessible,CH*SWI*E24647,47.408934 8.549044,2024-10-04T02:15:03.976Z,CH*SWI*E24648
OnStreet,Rte du village 1a,Epalinges,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Swississimmo PP22,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E245767,46.54913048 6.67396876,2024-10-04T02:15:03.976Z,CH*SWI*E233200
OnStreet,A6 Ost,Münsingen,0,CHE,"NFC RFID Classic, REMOTE",20 DC,BP Service Münsingen Ost,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,CHAdeMO,False,Free publicly accessible,CH*SWI*E245586,46.87822 7.54231,2024-10-04T02:15:03.976Z,CH*SWI*E258006
OnStreet,Alte Landstrasse 39-43/ Schulweg 6,Dübendorf,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Alte Landstrasse Dübendorf PP 013,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E246177,47.3920834 8.64579797,2024-10-04T02:15:03.976Z,CH*SWI*E246177
OnStreet,Emil Angst-Strasse 35,Basel,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,Emil Angst-Strasse 35,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E246470,47.532189 7.6033975,2024-10-04T02:15:03.976Z,CH*SWI*E246470
OnStreet,Singlistrasse 2,Zürich,8049,CHE,"NFC RFID Classic, REMOTE",43 AC_3_PHASE,ewz Singlistrasse 2,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E24649,47.403554 8.496149,2024-10-04T02:15:03.976Z,CH*SWI*E24649
OnStreet,Emil Angst-Strasse 29,Basel,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,Emil Angst-Strasse 29,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E246482,47.531971 7.6030193,2024-10-04T02:15:03.976Z,CH*SWI*E246482
OnStreet,Bocklerstrasse 10,Zürich,8051,CHE,"NFC RFID Classic, REMOTE","50 DC, 50 DC",ewz Bocklerstrasse 10,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,"CCS Combo 2 Plug (Cable Attached), CHAdeMO",False,Free publicly accessible,CH*SWI*E24645,47.403573 8.57032,2024-10-04T02:15:03.976Z,CH*SWI*E24646
OnStreet,Singlistrasse 2,Zürich,8049,CHE,"NFC RFID Classic, REMOTE","50 DC, 50 DC",ewz Singlistrasse 2,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,"CCS Combo 2 Plug (Cable Attached), CHAdeMO",False,Free publicly accessible,CH*SWI*E24649,47.403554 8.496149,2024-10-04T02:15:03.976Z,CH*SWI*E24650
OnStreet,"Tertianum Residenza Al Parco, Via San Gottardo 8",Muralto Locarno,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Tertianum Muralto indoor,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E247016,46.1736 8.80438,2024-10-04T02:15:03.976Z,CH*SWI*E16584
OnStreet,Hauptstrasse 36,Reichenbach im Kandertal,0,CHE,"NFC RFID Classic, REMOTE",150 DC,AGROLA Reichenbach,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,CCS Combo 2 Plug (Cable Attached),False,Free publicly accessible,CH*SWI*E247963,46.620708 7.686327,2024-10-04T02:15:03.976Z,CH*SWI*E247963
OnStreet,"Tertianum Residenza Al Parco, Via San Gottardo 8",Muralto Locarno,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Tertianum Muralto indoor,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E247016,46.1736 8.80438,2024-10-04T02:15:03.976Z,CH*SWI*E16583
OnStreet,Lonzmatte 9,Gampel,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"MFH Lonzmatte, Besucherparkplatz",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E247302,46.313424 7.744276,2024-10-04T02:15:03.976Z,CH*SWI*E247302
OnStreet,Untere Bönigstrasse 50,Interlaken,0,CHE,"NFC RFID Classic, REMOTE",150 DC,AGROLA Interlaken,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,CCS Combo 2 Plug (Cable Attached),False,Free publicly accessible,CH*SWI*E247965,46.688809 7.8796209,2024-10-04T02:15:03.977Z,CH*SWI*E247965
OnStreet,Hauptstrasse 36,Reichenbach im Kandertal,0,CHE,"NFC RFID Classic, REMOTE",150 DC,AGROLA Reichenbach,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,CCS Combo 2 Plug (Cable Attached),False,Free publicly accessible,CH*SWI*E247963,46.620708 7.686327,2024-10-04T02:15:03.976Z,CH*SWI*E247964
OnStreet,Untere Bönigstrasse 50,Interlaken,0,CHE,"NFC RFID Classic, REMOTE",150 DC,AGROLA Interlaken,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,CCS Combo 2 Plug (Cable Attached),False,Free publicly accessible,CH*SWI*E247965,46.688809 7.8796209,2024-10-04T02:15:03.977Z,CH*SWI*E247966
OnStreet,Industriestrasse 1,Volketswil,8604,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop (Aussen) Volkiland,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E248295,47.38205373 8.66947872,2024-10-04T02:15:03.977Z,CH*SWI*E151383
OnStreet,Industriestrasse 1,Volketswil,8604,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop (Aussen) Volkiland,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E248295,47.38205373 8.66947872,2024-10-04T02:15:03.977Z,CH*SWI*E46212
OnStreet,Industriestrasse 1,Volketswil,8604,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop (Aussen) Volkiland,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E248295,47.38205373 8.66947872,2024-10-04T02:15:03.977Z,CH*SWI*E46213
OnStreet,Mythenquai 50/60,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Swiss Re Mythenquai (nicht öffentlich),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E248567,47.35929028 8.53495283,2024-10-04T02:15:03.977Z,CH*SWI*E235325
OnStreet,Industriestrasse 1,Volketswil,8604,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop (Aussen) Volkiland,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E248295,47.38205373 8.66947872,2024-10-04T02:15:03.977Z,CH*SWI*E151382
OnStreet,Mythenquai 50/60,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Swiss Re Mythenquai (nicht öffentlich),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E248567,47.35929028 8.53495283,2024-10-04T02:15:03.977Z,CH*SWI*E226176
OnStreet,Mythenquai 50/60,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Swiss Re Mythenquai (nicht öffentlich),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E248567,47.35929028 8.53495283,2024-10-04T02:15:03.977Z,CH*SWI*E235326
OnStreet,Mythenquai 50/60,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Swiss Re Mythenquai (nicht öffentlich),true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E248567,47.35929028 8.53495283,2024-10-04T02:15:03.977Z,CH*SWI*E235327
OnStreet,Zaystrasse 44,Goldau,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,Berufsbildungszentrum BBZ Goldau,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E249775,47.04596272 8.5536223,2024-10-04T02:15:03.977Z,CH*SWI*E236163
OnStreet,Zaystrasse 44,Goldau,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,Berufsbildungszentrum BBZ Goldau,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E249775,47.04596272 8.5536223,2024-10-04T02:15:03.977Z,CH*SWI*E236165
OnStreet,Rieden 4,Stans,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Hotel Stans Süd,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E249847,46.96505888 8.38395658,2024-10-04T02:15:03.977Z,CH*SWI*E221884
OnStreet,Rieden 4,Stans,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Hotel Stans Süd,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E249847,46.96505888 8.38395658,2024-10-04T02:15:03.977Z,CH*SWI*E221883
OnStreet,Zaystrasse 44,Goldau,0,CHE,"NFC RFID Classic, REMOTE",,Berufsbildungszentrum BBZ Goldau,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,,False,Free publicly accessible,CH*SWI*E249775,47.04596272 8.5536223,2024-10-04T02:15:03.977Z,CH*SWI*E249775
OnStreet,Rieden 4,Stans,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Hotel Stans Süd,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E249847,46.96505888 8.38395658,2024-10-04T02:15:03.977Z,CH*SWI*E221892
OnStreet,Rieden 4,Stans,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Hotel Stans Süd,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E249847,46.96505888 8.38395658,2024-10-04T02:15:03.977Z,CH*SWI*E221886
OnStreet,,Null,0,CHE,"NFC RFID Classic, REMOTE",,Chemin des Chapelles,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E249857,46.332763 6.189873,2024-10-04T02:15:03.977Z,CH*SWI*E249856
